Participant_ID,Age,Gender,StudyPreference,Emotion,Exam1,Exam2,Task_Type,Trial_Number,Colour,Condition,CorrectAns,Word,KeyPressed,Correct,RT
P07,19,Female,Timer,Motivated,89,84,Timer,6,green,congruent,g,Green,g,1,0.6745207
P07,19,Female,Timer,Motivated,89,84,Timer,7,red,congruent,r,Red,r,1,0.7172107
P07,19,Female,Timer,Motivated,89,84,Timer,8,blue,congruent,b,Blue,b,1,0.6709717
P07,19,Female,Timer,Motivated,89,84,Timer,9,red,incongruent,r,Blue,r,1,1.3551758
P07,19,Female,Timer,Motivated,89,84,Timer,10,green,incongruent,g,Blue,g,1,0.8944231
P07,19,Female,Timer,Motivated,89,84,Timer,11,blue,incongruent,b,Green,b,1,1.218312
P07,19,Female,Timer,Motivated,89,84,Timer,12,yellow,incongruent,y,Green,y,1,1.776741
P07,19,Female,Timer,Motivated,89,84,Timer,13,yellow,incongruent,y,Red,r,0,1.1195551
P07,19,Female,Timer,Motivated,89,84,Timer,14,red,congruent,r,Red,r,1,1.6672246
P07,19,Female,Timer,Motivated,89,84,Timer,15,yellow,incongruent,y,Blue,y,1,1.1472443
P07,19,Female,Timer,Motivated,89,84,Timer,16,red,incongruent,r,Green,r,1,1.5787744
P07,19,Female,Timer,Motivated,89,84,Timer,17,green,incongruent,g,Red,g,1,1.0418247
P07,19,Female,Timer,Motivated,89,84,Timer,18,blue,congruent,b,Blue,b,1,1.9315347
P07,19,Female,Timer,Motivated,89,84,Timer,19,blue,incongruent,b,Yellow,b,1,0.931211
P07,19,Female,Timer,Motivated,89,84,Timer,20,red,incongruent,r,Yellow,r,1,0.9461235
P08,19,Female,Timer,Stressed,97,89,NoTimer,1,blue,congruent,b,Blue,b,1,0.9924459
P08,19,Female,Timer,Stressed,97,89,NoTimer,2,blue,incongruent,b,Red,b,1,1.1288364
P08,19,Female,Timer,Stressed,97,89,NoTimer,3,red,congruent,r,Red,r,1,1.4114081
P08,19,Female,Timer,Stressed,97,89,NoTimer,4,blue,congruent,b,Blue,b,1,0.7942449
P08,19,Female,Timer,Stressed,97,89,NoTimer,5,red,incongruent,r,Yellow,r,1,0.8883349
P08,19,Female,Timer,Stressed,97,89,NoTimer,6,yellow,congruent,y,Yellow,y,1,1.1162647
P08,19,Female,Timer,Stressed,97,89,NoTimer,7,green,congruent,g,Green,g,1,1.342217
P08,19,Female,Timer,Stressed,97,89,NoTimer,8,green,incongruent,g,Blue,b,0,0.6762127
P08,19,Female,Timer,Stressed,97,89,NoTimer,9,red,congruent,r,Red,r,1,1.1504512
P08,19,Female,Timer,Stressed,97,89,NoTimer,10,blue,incongruent,b,Yellow,b,1,0.901128
P08,19,Female,Timer,Stressed,97,89,NoTimer,11,green,congruent,g,Green,g,1,0.8246704
P08,19,Female,Timer,Stressed,97,89,NoTimer,12,yellow,congruent,y,Yellow,y,1,0.9430488
P08,19,Female,Timer,Stressed,97,89,NoTimer,13,red,incongruent,r,Green,r,1,0.8809915
P08,19,Female,Timer,Stressed,97,89,NoTimer,14,blue,incongruent,b,Green,b,1,0.7920058
P08,19,Female,Timer,Stressed,97,89,NoTimer,15,green,incongruent,g,Yellow,g,1,0.8881784
P08,19,Female,Timer,Stressed,97,89,NoTimer,16,yellow,incongruent,y,Green,y,1,0.732839
P08,19,Female,Timer,Stressed,97,89,NoTimer,17,red,incongruent,r,Blue,r,1,1.4567525
P08,19,Female,Timer,Stressed,97,89,NoTimer,18,green,incongruent,g,Red,g,1,1.4229811
P08,19,Female,Timer,Stressed,97,89,NoTimer,19,yellow,incongruent,y,Blue,y,1,1.2207046
P08,19,Female,Timer,Stressed,97,89,NoTimer,20,yellow,incongruent,y,Red,y,1,1.1132949
P08,19,Female,Timer,Stressed,97,89,Timer,1,green,congruent,g,Green,g,1,1.1688298
P08,19,Female,Timer,Stressed,97,89,Timer,2,yellow,congruent,y,Yellow,y,1,0.8535182
P08,19,Female,Timer,Stressed,97,89,Timer,3,yellow,incongruent,y,Red,r,0,0.6667296
P08,19,Female,Timer,Stressed,97,89,Timer,4,red,incongruent,r,Green,r,1,1.9336409
P08,19,Female,Timer,Stressed,97,89,Timer,5,blue,incongruent,b,Yellow,b,1,2.6419991
P08,19,Female,Timer,Stressed,97,89,Timer,6,red,incongruent,r,Yellow,r,1,0.8720055
P08,19,Female,Timer,Stressed,97,89,Timer,7,yellow,congruent,y,Yellow,y,1,0.8975024
P08,19,Female,Timer,Stressed,97,89,Timer,8,green,congruent,g,Green,g,1,0.5678561
P08,19,Female,Timer,Stressed,97,89,Timer,9,red,congruent,r,Red,r,1,0.8303536
P08,19,Female,Timer,Stressed,97,89,Timer,10,blue,congruent,b,Blue,b,1,1.0037326
P08,19,Female,Timer,Stressed,97,89,Timer,11,blue,congruent,b,Blue,b,1,0.939641
P08,19,Female,Timer,Stressed,97,89,Timer,12,blue,incongruent,b,Green,b,1,0.969657
P08,19,Female,Timer,Stressed,97,89,Timer,13,yellow,incongruent,y,Green,y,1,1.3518767
P08,19,Female,Timer,Stressed,97,89,Timer,14,green,incongruent,g,Yellow,g,1,0.7948076
P08,19,Female,Timer,Stressed,97,89,Timer,15,green,incongruent,g,Red,g,1,1.2745503
P08,19,Female,Timer,Stressed,97,89,Timer,16,green,incongruent,g,Blue,g,1,1.513504
P08,19,Female,Timer,Stressed,97,89,Timer,17,red,incongruent,r,Blue,r,1,0.8935953
P08,19,Female,Timer,Stressed,97,89,Timer,18,blue,incongruent,b,Red,b,1,1.1524257
P08,19,Female,Timer,Stressed,97,89,Timer,19,yellow,incongruent,y,Blue,y,1,0.900429
P08,19,Female,Timer,Stressed,97,89,Timer,20,red,congruent,r,Red,r,1,1.2810063
P09,20,Female,Unsure,Motivated,95,77.7,NoTimer,1,green,congruent,g,Green,g,1,1.2132449
P09,20,Female,Unsure,Motivated,95,77.7,NoTimer,2,green,incongruent,g,Blue,g,1,0.6822312
P09,20,Female,Unsure,Motivated,95,77.7,NoTimer,3,blue,incongruent,b,Green,b,1,0.7610721
P09,20,Female,Unsure,Motivated,95,77.7,NoTimer,4,green,congruent,g,Green,g,1,0.828878
P09,20,Female,Unsure,Motivated,95,77.7,NoTimer,5,red,incongruent,r,Yellow,y,0,0.9005763
P09,20,Female,Unsure,Motivated,95,77.7,NoTimer,6,red,incongruent,r,Green,r,1,1.3242368
P09,20,Female,Unsure,Motivated,95,77.7,NoTimer,7,blue,incongruent,b,Red,b,1,1.4069504
P09,20,Female,Unsure,Motivated,95,77.7,NoTimer,8,yellow,congruent,y,Yellow,y,1,0.590164
P09,20,Female,Unsure,Motivated,95,77.7,NoTimer,9,yellow,incongruent,y,Red,y,1,0.504302
P09,20,Female,Unsure,Motivated,95,77.7,NoTimer,10,yellow,incongruent,y,Green,y,1,0.5052412
P09,20,Female,Unsure,Motivated,95,77.7,NoTimer,11,green,incongruent,g,Yellow,g,1,1.000972
P09,20,Female,Unsure,Motivated,95,77.7,NoTimer,12,blue,incongruent,b,Yellow,b,1,1.067301
P09,20,Female,Unsure,Motivated,95,77.7,NoTimer,13,red,congruent,r,Red,r,1,0.8178937
P09,20,Female,Unsure,Motivated,95,77.7,NoTimer,14,blue,congruent,b,Blue,b,1,0.9686351
P09,20,Female,Unsure,Motivated,95,77.7,NoTimer,15,green,incongruent,g,Red,g,1,1.0475344
P09,20,Female,Unsure,Motivated,95,77.7,NoTimer,16,yellow,incongruent,y,Blue,y,1,1.3704891
P09,20,Female,Unsure,Motivated,95,77.7,NoTimer,17,red,incongruent,r,Blue,r,1,1.0664984
P09,20,Female,Unsure,Motivated,95,77.7,NoTimer,18,blue,congruent,b,Blue,b,1,0.9933169
P09,20,Female,Unsure,Motivated,95,77.7,NoTimer,19,red,congruent,r,Red,r,1,1.3688848
P09,20,Female,Unsure,Motivated,95,77.7,NoTimer,20,yellow,congruent,y,Yellow,y,1,0.6446785
P09,20,Female,Unsure,Motivated,95,77.7,Timer,1,green,incongruent,g,Red,g,1,1.0539501
P09,20,Female,Unsure,Motivated,95,77.7,Timer,2,blue,incongruent,b,Red,b,1,1.2063008
P09,20,Female,Unsure,Motivated,95,77.7,Timer,3,red,incongruent,r,Yellow,y,0,1.163821
P09,20,Female,Unsure,Motivated,95,77.7,Timer,4,green,incongruent,g,Blue,g,1,1.5435609
P09,20,Female,Unsure,Motivated,95,77.7,Timer,5,red,incongruent,r,Blue,r,1,1.452855
P09,20,Female,Unsure,Motivated,95,77.7,Timer,6,yellow,incongruent,y,Red,y,1,1.5681723
P09,20,Female,Unsure,Motivated,95,77.7,Timer,7,red,congruent,r,Red,r,1,0.9248479
P09,20,Female,Unsure,Motivated,95,77.7,Timer,8,green,incongruent,g,Yellow,g,1,1.3642756
P09,20,Female,Unsure,Motivated,95,77.7,Timer,9,blue,congruent,b,Blue,b,1,0.7498642
P09,20,Female,Unsure,Motivated,95,77.7,Timer,10,green,congruent,g,Green,g,1,1.196959
P09,20,Female,Unsure,Motivated,95,77.7,Timer,11,yellow,incongruent,y,Blue,y,1,1.661783
P09,20,Female,Unsure,Motivated,95,77.7,Timer,12,blue,incongruent,b,Yellow,b,1,1.7060541
P09,20,Female,Unsure,Motivated,95,77.7,Timer,13,blue,congruent,b,Blue,b,1,1.6135185
P09,20,Female,Unsure,Motivated,95,77.7,Timer,14,red,incongruent,r,Green,r,1,0.8763745
P09,20,Female,Unsure,Motivated,95,77.7,Timer,15,red,congruent,r,Red,r,1,0.5647299
P09,20,Female,Unsure,Motivated,95,77.7,Timer,16,blue,incongruent,b,Green,g,0,1.5792364
P09,20,Female,Unsure,Motivated,95,77.7,Timer,17,green,congruent,g,Green,g,1,0.9038556
P09,20,Female,Unsure,Motivated,95,77.7,Timer,18,yellow,congruent,y,Yellow,y,1,0.9626304
P09,20,Female,Unsure,Motivated,95,77.7,Timer,19,yellow,congruent,y,Yellow,y,1,0.6101158
P09,20,Female,Unsure,Motivated,95,77.7,Timer,20,yellow,incongruent,y,Green,y,1,0.6369071
P10,20,Female,Unsure,Avoidant,86.6,80,NoTimer,1,green,incongruent,g,Blue,g,1,0.8489533
P10,20,Female,Unsure,Avoidant,86.6,80,NoTimer,2,red,congruent,r,Red,r,1,0.7816597
P10,20,Female,Unsure,Avoidant,86.6,80,NoTimer,3,blue,incongruent,b,Red,b,1,0.8063367
P10,20,Female,Unsure,Avoidant,86.6,80,NoTimer,4,red,incongruent,r,Yellow,y,0,1.7029137
P10,20,Female,Unsure,Avoidant,86.6,80,NoTimer,5,green,congruent,g,Green,g,1,1.9084525
P10,20,Female,Unsure,Avoidant,86.6,80,NoTimer,6,blue,congruent,b,Blue,b,1,0.7631034
P10,20,Female,Unsure,Avoidant,86.6,80,NoTimer,7,green,congruent,g,Green,g,1,0.8938211
P10,20,Female,Unsure,Avoidant,86.6,80,NoTimer,8,red,incongruent,r,Green,r,1,0.7290841
P10,20,Female,Unsure,Avoidant,86.6,80,NoTimer,9,yellow,incongruent,y,Red,y,1,0.6697925
P10,20,Female,Unsure,Avoidant,86.6,80,NoTimer,10,yellow,congruent,y,Yellow,y,1,0.4754657
P10,20,Female,Unsure,Avoidant,86.6,80,NoTimer,11,red,incongruent,r,Blue,r,1,1.6675047
P10,20,Female,Unsure,Avoidant,86.6,80,NoTimer,12,yellow,congruent,y,Yellow,y,1,0.5863801
P10,20,Female,Unsure,Avoidant,86.6,80,NoTimer,13,yellow,incongruent,y,Green,y,1,0.5851457
P10,20,Female,Unsure,Avoidant,86.6,80,NoTimer,14,blue,incongruent,b,Green,b,1,1.4170728
P10,20,Female,Unsure,Avoidant,86.6,80,NoTimer,15,green,incongruent,g,Yellow,g,1,1.0264524
P10,20,Female,Unsure,Avoidant,86.6,80,NoTimer,16,blue,congruent,b,Blue,b,1,0.6054783
P10,20,Female,Unsure,Avoidant,86.6,80,NoTimer,17,yellow,incongruent,y,Blue,y,1,0.7611307
P10,20,Female,Unsure,Avoidant,86.6,80,NoTimer,18,red,congruent,r,Red,r,1,0.8935913
P10,20,Female,Unsure,Avoidant,86.6,80,NoTimer,19,green,incongruent,g,Red,g,1,0.7996145
P10,20,Female,Unsure,Avoidant,86.6,80,NoTimer,20,blue,incongruent,b,Yellow,b,1,0.8952317
P10,20,Female,Unsure,Avoidant,86.6,80,Timer,1,green,incongruent,g,Red,g,1,1.3753725
P10,20,Female,Unsure,Avoidant,86.6,80,Timer,2,green,incongruent,g,Yellow,y,0,1.4128728
P10,20,Female,Unsure,Avoidant,86.6,80,Timer,3,yellow,incongruent,y,Blue,b,0,2.7139004
P10,20,Female,Unsure,Avoidant,86.6,80,Timer,4,red,incongruent,r,Blue,r,1,0.7619922
P10,20,Female,Unsure,Avoidant,86.6,80,Timer,5,green,congruent,g,Green,g,1,1.0725239
P10,20,Female,Unsure,Avoidant,86.6,80,Timer,6,blue,incongruent,b,Yellow,b,1,0.8709758
P10,20,Female,Unsure,Avoidant,86.6,80,Timer,7,yellow,incongruent,y,Red,r,0,1.3929851
P10,20,Female,Unsure,Avoidant,86.6,80,Timer,8,blue,incongruent,b,Red,b,1,1.0776326
P10,20,Female,Unsure,Avoidant,86.6,80,Timer,9,blue,incongruent,b,Green,b,1,0.8830414
P10,20,Female,Unsure,Avoidant,86.6,80,Timer,10,red,incongruent,r,Green,r,1,0.8527436
P10,20,Female,Unsure,Avoidant,86.6,80,Timer,11,blue,congruent,b,Blue,b,1,0.7153979
P10,20,Female,Unsure,Avoidant,86.6,80,Timer,12,blue,congruent,b,Blue,b,1,0.5790957
P10,20,Female,Unsure,Avoidant,86.6,80,Timer,13,red,congruent,r,Red,r,1,0.7644094
P10,20,Female,Unsure,Avoidant,86.6,80,Timer,14,green,incongruent,g,Blue,g,1,0.7677656
P10,20,Female,Unsure,Avoidant,86.6,80,Timer,15,yellow,congruent,y,Yellow,y,1,0.6208535
P10,20,Female,Unsure,Avoidant,86.6,80,Timer,16,yellow,incongruent,y,Green,y,1,0.459206
P10,20,Female,Unsure,Avoidant,86.6,80,Timer,17,red,incongruent,r,Yellow,r,1,0.7445506
P10,20,Female,Unsure,Avoidant,86.6,80,Timer,18,green,congruent,g,Green,g,1,0.7672024
P10,20,Female,Unsure,Avoidant,86.6,80,Timer,19,red,congruent,r,Red,r,1,0.8293453
P10,20,Female,Unsure,Avoidant,86.6,80,Timer,20,yellow,congruent,y,Yellow,y,1,0.8158137
P11,20,Female,NoTimer,Avoidant,56,50,NoTimer,1,green,incongruent,g,Blue,g,1,0.758632
P11,20,Female,NoTimer,Avoidant,56,50,NoTimer,2,blue,incongruent,b,Green,b,1,0.707549
P11,20,Female,NoTimer,Avoidant,56,50,NoTimer,3,green,incongruent,g,Red,g,1,0.7516356
P11,20,Female,NoTimer,Avoidant,56,50,NoTimer,4,green,congruent,g,Green,g,1,0.4488035
P11,20,Female,NoTimer,Avoidant,56,50,NoTimer,5,blue,congruent,b,Blue,b,1,0.6238772
P11,20,Female,NoTimer,Avoidant,56,50,NoTimer,6,blue,incongruent,b,Yellow,b,1,0.4553583
P11,20,Female,NoTimer,Avoidant,56,50,NoTimer,7,blue,incongruent,b,Red,b,1,0.4718874
P11,20,Female,NoTimer,Avoidant,56,50,NoTimer,8,red,incongruent,r,Yellow,r,1,0.6684187
P11,20,Female,NoTimer,Avoidant,56,50,NoTimer,9,yellow,incongruent,y,Red,y,1,0.6526288
P11,20,Female,NoTimer,Avoidant,56,50,NoTimer,10,yellow,incongruent,y,Blue,y,1,0.4967083
P11,20,Female,NoTimer,Avoidant,56,50,NoTimer,11,yellow,incongruent,y,Green,y,1,0.4582495
P11,20,Female,NoTimer,Avoidant,56,50,NoTimer,12,yellow,congruent,y,Yellow,y,1,0.4484976
P11,20,Female,NoTimer,Avoidant,56,50,NoTimer,13,red,incongruent,r,Green,r,1,0.8723907
P11,20,Female,NoTimer,Avoidant,56,50,NoTimer,14,red,congruent,r,Red,r,1,0.4543447
P11,20,Female,NoTimer,Avoidant,56,50,NoTimer,15,red,incongruent,r,Blue,r,1,0.4127661
P11,20,Female,NoTimer,Avoidant,56,50,NoTimer,16,blue,congruent,b,Blue,b,1,0.7259851
P11,20,Female,NoTimer,Avoidant,56,50,NoTimer,17,green,congruent,g,Green,g,1,0.6625883
P11,20,Female,NoTimer,Avoidant,56,50,NoTimer,18,red,congruent,r,Red,r,1,0.6440724
P11,20,Female,NoTimer,Avoidant,56,50,NoTimer,19,green,incongruent,g,Yellow,g,1,0.7863453
P11,20,Female,NoTimer,Avoidant,56,50,NoTimer,20,yellow,congruent,y,Yellow,y,1,0.6818064
P11,20,Female,NoTimer,Avoidant,56,50,Timer,1,green,incongruent,g,Red,g,1,0.9535121
P11,20,Female,NoTimer,Avoidant,56,50,Timer,2,blue,incongruent,b,Red,b,1,0.6084329
P11,20,Female,NoTimer,Avoidant,56,50,Timer,3,green,incongruent,g,Yellow,g,1,0.6279501
P11,20,Female,NoTimer,Avoidant,56,50,Timer,4,yellow,incongruent,y,Red,y,1,1.1122786
P11,20,Female,NoTimer,Avoidant,56,50,Timer,5,green,congruent,g,Green,g,1,0.5809079
P11,20,Female,NoTimer,Avoidant,56,50,Timer,6,red,incongruent,r,Green,r,1,0.4996711
P11,20,Female,NoTimer,Avoidant,56,50,Timer,7,blue,incongruent,b,Green,b,1,0.6857701
P11,20,Female,NoTimer,Avoidant,56,50,Timer,8,red,congruent,r,Red,r,1,0.5608266
P11,20,Female,NoTimer,Avoidant,56,50,Timer,9,blue,congruent,b,Blue,b,1,0.7166991
P11,20,Female,NoTimer,Avoidant,56,50,Timer,10,yellow,congruent,y,Yellow,y,1,0.6340019
P11,20,Female,NoTimer,Avoidant,56,50,Timer,11,red,incongruent,r,Blue,r,1,0.8085311
P11,20,Female,NoTimer,Avoidant,56,50,Timer,12,blue,congruent,b,Blue,b,1,0.6257624
P11,20,Female,NoTimer,Avoidant,56,50,Timer,13,red,congruent,r,Red,r,1,0.7059698
P11,20,Female,NoTimer,Avoidant,56,50,Timer,14,yellow,congruent,y,Yellow,y,1,0.6898022
P11,20,Female,NoTimer,Avoidant,56,50,Timer,15,yellow,incongruent,y,Blue,y,1,0.4633874
P11,20,Female,NoTimer,Avoidant,56,50,Timer,16,green,incongruent,g,Blue,g,1,0.6428401
P11,20,Female,NoTimer,Avoidant,56,50,Timer,17,green,congruent,g,Green,g,1,0.4355366
P11,20,Female,NoTimer,Avoidant,56,50,Timer,18,blue,incongruent,b,Yellow,b,1,0.630211
P11,20,Female,NoTimer,Avoidant,56,50,Timer,19,yellow,incongruent,y,Green,y,1,0.6841724
P11,20,Female,NoTimer,Avoidant,56,50,Timer,20,red,incongruent,r,Yellow,r,1,0.5448554
P12,19,Female,Timer,Stressed,95,92,NoTimer,1,red,incongruent,r,Green,r,1,1.1742165
P12,19,Female,Timer,Stressed,95,92,NoTimer,2,red,congruent,r,Red,r,1,0.6431829
P12,19,Female,Timer,Stressed,95,92,NoTimer,3,yellow,incongruent,y,Red,y,1,0.7729831
P12,19,Female,Timer,Stressed,95,92,NoTimer,4,yellow,incongruent,y,Green,y,1,1.2350294
P12,19,Female,Timer,Stressed,95,92,NoTimer,5,green,incongruent,g,Yellow,g,1,1.0530197
P12,19,Female,Timer,Stressed,95,92,NoTimer,6,red,incongruent,r,Yellow,r,1,0.8209556
P12,19,Female,Timer,Stressed,95,92,NoTimer,7,green,incongruent,g,Blue,g,1,1.1041867
P12,19,Female,Timer,Stressed,95,92,NoTimer,8,green,congruent,g,Green,g,1,0.8279353
P12,19,Female,Timer,Stressed,95,92,NoTimer,9,red,incongruent,r,Blue,r,1,1.0823871
P12,19,Female,Timer,Stressed,95,92,NoTimer,10,green,congruent,g,Green,g,1,0.9898092
P12,19,Female,Timer,Stressed,95,92,NoTimer,11,blue,incongruent,b,Red,b,1,1.3246437
P12,19,Female,Timer,Stressed,95,92,NoTimer,12,blue,incongruent,b,Yellow,b,1,1.2407661
P12,19,Female,Timer,Stressed,95,92,NoTimer,13,blue,congruent,b,Blue,b,1,0.6508184
P12,19,Female,Timer,Stressed,95,92,NoTimer,14,yellow,incongruent,y,Blue,y,1,0.7793864
P12,19,Female,Timer,Stressed,95,92,NoTimer,15,blue,congruent,b,Blue,b,1,0.9344485
P12,19,Female,Timer,Stressed,95,92,NoTimer,16,yellow,congruent,y,Yellow,y,1,0.5735859
P12,19,Female,Timer,Stressed,95,92,NoTimer,17,yellow,congruent,y,Yellow,y,1,2.8136245
P12,19,Female,Timer,Stressed,95,92,NoTimer,18,red,congruent,r,Red,r,1,1.4564312
P12,19,Female,Timer,Stressed,95,92,NoTimer,19,blue,incongruent,b,Green,b,1,1.1273622
P12,19,Female,Timer,Stressed,95,92,NoTimer,20,green,incongruent,g,Red,r,0,0.8857318
P12,19,Female,Timer,Stressed,95,92,Timer,1,green,congruent,g,Green,g,1,1.2604117
P12,19,Female,Timer,Stressed,95,92,Timer,2,green,incongruent,g,Yellow,g,1,0.8069264
P12,19,Female,Timer,Stressed,95,92,Timer,3,red,congruent,r,Red,r,1,0.669219
P12,19,Female,Timer,Stressed,95,92,Timer,4,yellow,incongruent,y,Red,b,0,0.7465641
P12,19,Female,Timer,Stressed,95,92,Timer,5,blue,incongruent,b,Yellow,y,0,0.3052154
P12,19,Female,Timer,Stressed,95,92,Timer,6,blue,congruent,b,Blue,b,1,0.9413787
P12,19,Female,Timer,Stressed,95,92,Timer,7,blue,incongruent,b,Red,r,0,1.2838147
P12,19,Female,Timer,Stressed,95,92,Timer,8,yellow,congruent,y,Yellow,y,1,1.6753302
P12,19,Female,Timer,Stressed,95,92,Timer,9,red,incongruent,r,Blue,b,0,0.9135325
P12,19,Female,Timer,Stressed,95,92,Timer,10,red,incongruent,r,Yellow,r,1,2.0099672
P12,19,Female,Timer,Stressed,95,92,Timer,11,yellow,incongruent,y,Green,r,0,0.215171
P12,19,Female,Timer,Stressed,95,92,Timer,12,green,incongruent,g,Red,g,1,1.5863863
P12,19,Female,Timer,Stressed,95,92,Timer,13,blue,incongruent,b,Green,b,1,2.4071987
P12,19,Female,Timer,Stressed,95,92,Timer,14,blue,congruent,b,Blue,b,1,0.6624882
P12,19,Female,Timer,Stressed,95,92,Timer,15,red,congruent,r,Red,r,1,0.9940059
P12,19,Female,Timer,Stressed,95,92,Timer,16,yellow,congruent,y,Yellow,y,1,0.6454812
P12,19,Female,Timer,Stressed,95,92,Timer,17,red,incongruent,r,Green,r,1,1.3129381
P12,19,Female,Timer,Stressed,95,92,Timer,18,green,congruent,g,Green,g,1,0.6981807
P12,19,Female,Timer,Stressed,95,92,Timer,19,yellow,incongruent,y,Blue,y,1,0.749597
P12,19,Female,Timer,Stressed,95,92,Timer,20,green,incongruent,g,Blue,g,1,1.907386
P13,20,Female,Timer,Motivated,91.6,96.8,NoTimer,1,red,incongruent,r,Yellow,r,1,1.0279979
P13,20,Female,Timer,Motivated,91.6,96.8,NoTimer,2,red,incongruent,r,Green,r,1,0.8592049
P13,20,Female,Timer,Motivated,91.6,96.8,NoTimer,3,green,incongruent,g,Red,g,1,0.8504656
P13,20,Female,Timer,Motivated,91.6,96.8,NoTimer,4,yellow,congruent,y,Yellow,y,1,0.8688523
P13,20,Female,Timer,Motivated,91.6,96.8,NoTimer,5,blue,incongruent,b,Yellow,b,1,1.293288
P13,20,Female,Timer,Motivated,91.6,96.8,NoTimer,6,green,congruent,g,Green,g,1,0.8445806
P13,20,Female,Timer,Motivated,91.6,96.8,NoTimer,7,yellow,incongruent,y,Blue,y,1,1.3480598
P13,20,Female,Timer,Motivated,91.6,96.8,NoTimer,8,green,incongruent,g,Yellow,y,0,1.0835045
P13,20,Female,Timer,Motivated,91.6,96.8,NoTimer,9,yellow,incongruent,y,Red,y,1,2.3683593
P13,20,Female,Timer,Motivated,91.6,96.8,NoTimer,10,yellow,congruent,y,Yellow,y,1,0.6059717
P13,20,Female,Timer,Motivated,91.6,96.8,NoTimer,11,yellow,incongruent,y,Green,y,1,0.7770442
P13,20,Female,Timer,Motivated,91.6,96.8,NoTimer,12,blue,congruent,b,Blue,b,1,0.8850565
P13,20,Female,Timer,Motivated,91.6,96.8,NoTimer,13,blue,incongruent,b,Red,b,1,0.6855052
P13,20,Female,Timer,Motivated,91.6,96.8,NoTimer,14,blue,incongruent,b,Green,b,1,0.6577269
P13,20,Female,Timer,Motivated,91.6,96.8,NoTimer,15,blue,congruent,b,Blue,b,1,0.628819
P13,20,Female,Timer,Motivated,91.6,96.8,NoTimer,16,red,congruent,r,Red,r,1,0.9350484
P13,20,Female,Timer,Motivated,91.6,96.8,NoTimer,17,green,congruent,g,Green,g,1,1.1018448
P13,20,Female,Timer,Motivated,91.6,96.8,NoTimer,18,red,incongruent,r,Blue,r,1,1.4776681
P13,20,Female,Timer,Motivated,91.6,96.8,NoTimer,19,green,incongruent,g,Blue,g,1,0.8769819
P13,20,Female,Timer,Motivated,91.6,96.8,NoTimer,20,red,congruent,r,Red,r,1,1.1766243
P13,20,Female,Timer,Motivated,91.6,96.8,Timer,1,green,incongruent,g,Red,g,1,1.3771928
P13,20,Female,Timer,Motivated,91.6,96.8,Timer,2,red,incongruent,r,Blue,r,1,0.9220523
P13,20,Female,Timer,Motivated,91.6,96.8,Timer,3,blue,congruent,b,Blue,r,0,0.0944034
P13,20,Female,Timer,Motivated,91.6,96.8,Timer,4,green,incongruent,g,Yellow,g,1,1.8348361
P13,20,Female,Timer,Motivated,91.6,96.8,Timer,5,yellow,incongruent,y,Red,y,1,0.7673376
P13,20,Female,Timer,Motivated,91.6,96.8,Timer,6,blue,congruent,b,Blue,b,1,0.8401797
P13,20,Female,Timer,Motivated,91.6,96.8,Timer,7,red,incongruent,r,Green,r,1,0.8261509
P13,20,Female,Timer,Motivated,91.6,96.8,Timer,8,blue,incongruent,b,Green,b,1,1.6145605
P13,20,Female,Timer,Motivated,91.6,96.8,Timer,9,yellow,incongruent,y,Blue,y,1,0.9559432
P13,20,Female,Timer,Motivated,91.6,96.8,Timer,10,green,incongruent,g,Blue,g,1,0.7669631
P13,20,Female,Timer,Motivated,91.6,96.8,Timer,11,red,incongruent,r,Yellow,r,1,0.9340895
P13,20,Female,Timer,Motivated,91.6,96.8,Timer,12,green,congruent,g,Green,g,1,0.8344533
P13,20,Female,Timer,Motivated,91.6,96.8,Timer,13,yellow,congruent,y,Yellow,y,1,0.6863023
P13,20,Female,Timer,Motivated,91.6,96.8,Timer,14,green,congruent,g,Green,g,1,0.7164106
P13,20,Female,Timer,Motivated,91.6,96.8,Timer,15,red,congruent,r,Red,r,1,0.672907
P13,20,Female,Timer,Motivated,91.6,96.8,Timer,16,blue,incongruent,b,Red,b,1,0.82159
P13,20,Female,Timer,Motivated,91.6,96.8,Timer,17,blue,incongruent,b,Yellow,b,1,1.2867786
P13,20,Female,Timer,Motivated,91.6,96.8,Timer,18,yellow,congruent,y,Yellow,y,1,0.7699562
P13,20,Female,Timer,Motivated,91.6,96.8,Timer,19,yellow,incongruent,y,Green,y,1,0.5980284
P13,20,Female,Timer,Motivated,91.6,96.8,Timer,20,red,congruent,r,Red,r,1,0.816687
P14,19,Female,Unsure,Stressed,62,73.3,NoTimer,1,red,congruent,r,Red,r,1,1.3203491
P14,19,Female,Unsure,Stressed,62,73.3,NoTimer,2,red,incongruent,r,Green,r,1,1.5386926
P14,19,Female,Unsure,Stressed,62,73.3,NoTimer,3,yellow,incongruent,y,Green,y,1,0.9985381
P14,19,Female,Unsure,Stressed,62,73.3,NoTimer,4,red,incongruent,r,Yellow,r,1,1.0187931
P14,19,Female,Unsure,Stressed,62,73.3,NoTimer,5,green,incongruent,g,Blue,g,1,1.8448227
P14,19,Female,Unsure,Stressed,62,73.3,NoTimer,6,yellow,congruent,y,Yellow,y,1,1.1388528
